2000	51
-1	-0.96	-0.92	-0.88	-0.84	-0.8	-0.76	-0.72	-0.68	-0.64	-0.6	-0.56	-0.52	-0.48	-0.44	-0.4	-0.36	-0.32	-0.28	-0.24	-0.2	-0.16	-0.12	-0.08	-0.04	3.46945e-016	0.04	0.08	0.12	0.16	0.2	0.24	0.28	0.32	0.36	0.4	0.44	0.48	0.52	0.56	0.6	0.64	0.68	0.72	0.76	0.8	0.84	0.88	0.92	0.96	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.16	0.28	0.4	0.52	0.64	0.76	0.88	1	0.88	0.76	0.64	0.52	0.4	0.28	0.16	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.1	0.22	0.34	0.46	0.58	0.7	0.82	0.94	0.94	0.82	0.7	0.58	0.46	0.34	0.22	0.1	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.06	0.16	0.28	0.4	0.52	0.64	0.76	0.88	0.94	0.88	0.76	0.64	0.52	0.4	0.28	0.16	0.06	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.035	0.11	0.22	0.34	0.46	0.58	0.7	0.82	0.91	0.91	0.82	0.7	0.58	0.46	0.34	0.22	0.11	0.035	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.02	0.0725	0.165	0.28	0.4	0.52	0.64	0.76	0.865	0.91	0.865	0.76	0.64	0.52	0.4	0.28	0.165	0.0725	0.02	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0.01125	0.04625	0.11875	0.2225	0.34	0.46	0.58	0.7	0.8125	0.8875	0.8875	0.8125	0.7	0.58	0.46	0.34	0.2225	0.11875	0.04625	0.01125	0.00125	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000625	0.00625	0.02875	0.0825	0.170625	0.28125	0.4	0.52	0.64	0.75625	0.85	0.8875	0.85	0.75625	0.64	0.52	0.4	0.28125	0.170625	0.0825	0.02875	0.00625	0.000625	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003125	0.0034375	0.0175	0.055625	0.126563	0.225938	0.340625	0.46	0.58	0.698125	0.803125	0.86875	0.86875	0.803125	0.698125	0.58	0.46	0.340625	0.225937	0.126562	0.055625	0.0175	0.0034375	0.0003125	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015625	0.001875	0.0104688	0.0365625	0.0910938	0.17625	0.283281	0.400313	0.52	0.639063	0.750625	0.835938	0.86875	0.835937	0.750625	0.639062	0.52	0.400312	0.283281	0.17625	0.0910937	0.0365625	0.0104687	0.001875	0.00015625	0	0	0	0	0	0	0	0	0
