2000	51
-1	-0.96	-0.92	-0.88	-0.84	-0.8	-0.76	-0.72	-0.68	-0.64	-0.6	-0.56	-0.52	-0.48	-0.44	-0.4	-0.36	-0.32	-0.28	-0.24	-0.2	-0.16	-0.12	-0.08	-0.04	3.46945e-016	0.04	0.08	0.12	0.16	0.2	0.24	0.28	0.32	0.36	0.4	0.44	0.48	0.52	0.56	0.6	0.64	0.68	0.72	0.76	0.8	0.84	0.88	0.92	0.96	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.16	0.28	0.4	0.52	0.64	0.76	0.88	1	0.88	0.76	0.64	0.52	0.4	0.28	0.16	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.02	-0.04	0.04	0.16	0.28	0.4	0.52	0.64	0.76	1	1	0.88	0.76	0.64	0.52	0.4	0.28	0.12	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	-7.49401e-016	-0.07	-0.06	0.04	0.16	0.28	0.4	0.52	0.58	0.88	1.06	1	0.88	0.76	0.64	0.52	0.42	0.25	0.08	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.005	0.01	0.04	-0.04	-0.115	-0.07	0.04	0.16	0.28	0.43	0.4	0.64	1	1.09	1	0.88	0.76	0.63	0.555	0.42	0.2	0.05	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	-0.01	-0.0125	0.065	0.0375	-0.1	-0.1475	-0.075	0.04	0.145	0.37	0.295	0.34	0.775	1.09	1.105	1	0.885	0.7325	0.66	0.5975	0.385	0.1475	0.03	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-0.00125	0.0075	-0.0025	-0.05	0.04	0.12	-0.0075	-0.16	-0.16875	-0.07	-0.02	0.295	0.31	0.1	0.4	0.925	1.15	1.11	1.01875	0.845	0.7275	0.735	0.61	0.325	0.1025	0.0175	0.00125	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.000625	-0.005	0.008125	0.02625	-0.07125	-0.045	0.14375	0.1325	-0.079375	-0.21375	-0.144375	-0.2025	0.13	0.4075	0.055	-0.0125	0.55	1.0575	1.17562	1.15125	0.990625	0.7825	0.79375	0.815	0.57875	0.25625	0.068125	0.01	0.000625	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-0.0003125	0.003125	-0.00875	-0.0075	0.0659375	-0.035625	-0.1525	0.055	0.244062	0.09375	-0.18125	-0.15	-0.339687	-0.175	0.445	0.265	-0.26	0.015	0.744688	1.12875	1.24375	1.175	0.880937	0.7775	0.9225	0.858125	0.511562	0.19125	0.04375	0.005625	0.0003125	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.00015625	-0.001875	0.00734375	-0.0034375	-0.0448437	0.08	0.0735937	-0.197813	-0.143281	0.224688	0.306406	-0.059375	-0.0707813	-0.327188	-0.567344	0.225	0.6175	-0.135	-0.487344	0.187813	0.879219	1.22063	1.35641	1.07969	0.756719	0.882188	1.06359	0.845	0.425156	0.136562	0.0273437	0.003125	0.00015625	0	0	0	0	0	0	0	0	0
