1250	101
-1	-0.98	-0.96	-0.94	-0.92	-0.9	-0.88	-0.86	-0.84	-0.82	-0.8	-0.78	-0.76	-0.74	-0.72	-0.7	-0.68	-0.66	-0.64	-0.62	-0.6	-0.58	-0.56	-0.54	-0.52	-0.5	-0.48	-0.46	-0.44	-0.42	-0.4	-0.38	-0.36	-0.34	-0.32	-0.3	-0.28	-0.26	-0.24	-0.22	-0.2	-0.18	-0.16	-0.14	-0.12	-0.1	-0.08	-0.06	-0.04	-0.02	6.17562e-016	0.02	0.04	0.06	0.08	0.1	0.12	0.14	0.16	0.18	0.2	0.22	0.24	0.26	0.28	0.3	0.32	0.34	0.36	0.38	0.4	0.42	0.44	0.46	0.48	0.5	0.52	0.54	0.56	0.58	0.6	0.62	0.64	0.66	0.68	0.7	0.72	0.74	0.76	0.78	0.8	0.82	0.84	0.86	0.88	0.9	0.92	0.94	0.96	0.98	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.1	0.16	0.22	0.28	0.34	0.4	0.46	0.52	0.58	0.64	0.7	0.76	0.82	0.88	0.94	1	0.94	0.88	0.82	0.76	0.7	0.64	0.58	0.52	0.46	0.4	0.34	0.28	0.22	0.16	0.1	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.07	0.13	0.19	0.25	0.31	0.37	0.43	0.49	0.55	0.61	0.67	0.73	0.79	0.85	0.91	0.97	0.97	0.91	0.85	0.79	0.73	0.67	0.61	0.55	0.49	0.43	0.37	0.31	0.25	0.19	0.13	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.045	0.1	0.16	0.22	0.28	0.34	0.4	0.46	0.52	0.58	0.64	0.7	0.76	0.82	0.88	0.94	0.97	0.94	0.88	0.82	0.76	0.7	0.64	0.58	0.52	0.46	0.4	0.34	0.28	0.22	0.16	0.1	0.045	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.0275	0.0725	0.13	0.19	0.25	0.31	0.37	0.43	0.49	0.55	0.61	0.67	0.73	0.79	0.85	0.91	0.955	0.955	0.91	0.85	0.79	0.73	0.67	0.61	0.55	0.49	0.43	0.37	0.31	0.25	0.19	0.13	0.0725	0.0275	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.01625	0.05	0.10125	0.16	0.22	0.28	0.34	0.4	0.46	0.52	0.58	0.64	0.7	0.76	0.82	0.88	0.9325	0.955	0.9325	0.88	0.82	0.76	0.7	0.64	0.58	0.52	0.46	0.4	0.34	0.28	0.22	0.16	0.10125	0.05	0.01625	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0.009375	0.033125	0.075625	0.130625	0.19	0.25	0.31	0.37	0.43	0.49	0.55	0.61	0.67	0.73	0.79	0.85	0.90625	0.94375	0.94375	0.90625	0.85	0.79	0.73	0.67	0.61	0.55	0.49	0.43	0.37	0.31	0.25	0.19	0.130625	0.075625	0.033125	0.009375	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000625	0.0053125	0.02125	0.054375	0.103125	0.160313	0.22	0.28	0.34	0.4	0.46	0.52	0.58	0.64	0.7	0.76	0.82	0.878125	0.925	0.94375	0.925	0.878125	0.82	0.76	0.7	0.64	0.58	0.52	0.46	0.4	0.34	0.28	0.22	0.160312	0.103125	0.054375	0.02125	0.0053125	0.000625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003125	0.00296875	0.0132813	0.0378125	0.07875	0.131719	0.190156	0.25	0.31	0.37	0.43	0.49	0.55	0.61	0.67	0.73	0.79	0.849063	0.901563	0.934375	0.934375	0.901562	0.849062	0.79	0.73	0.67	0.61	0.55	0.49	0.43	0.37	0.31	0.25	0.190156	0.131719	0.07875	0.0378125	0.0132812	0.00296875	0.0003125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015625	0.00164063	0.008125	0.0255469	0.0582813	0.105234	0.160938	0.220078	0.28	0.34	0.4	0.46	0.52	0.58	0.64	0.7	0.76	0.819531	0.875313	0.917969	0.934375	0.917969	0.875312	0.819531	0.76	0.7	0.64	0.58	0.52	0.46	0.4	0.34	0.28	0.220078	0.160937	0.105234	0.0582812	0.0255469	0.008125	0.00164062	0.00015625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
