2000	81
-1	-0.975	-0.95	-0.925	-0.9	-0.875	-0.85	-0.825	-0.8	-0.775	-0.75	-0.725	-0.7	-0.675	-0.65	-0.625	-0.6	-0.575	-0.55	-0.525	-0.5	-0.475	-0.45	-0.425	-0.4	-0.375	-0.35	-0.325	-0.3	-0.275	-0.25	-0.225	-0.2	-0.175	-0.15	-0.125	-0.1	-0.075	-0.05	-0.025	6.03684e-016	0.025	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275	0.3	0.325	0.35	0.375	0.4	0.425	0.45	0.475	0.5	0.525	0.55	0.575	0.6	0.625	0.65	0.675	0.7	0.725	0.75	0.775	0.8	0.825	0.85	0.875	0.9	0.925	0.95	0.975	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.1	0.175	0.25	0.325	0.4	0.475	0.55	0.625	0.7	0.775	0.85	0.925	1	0.925	0.85	0.775	0.7	0.625	0.55	0.475	0.4	0.325	0.25	0.175	0.1	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0.0625	0.1375	0.2125	0.2875	0.3625	0.4375	0.5125	0.5875	0.6625	0.7375	0.8125	0.8875	0.9625	0.9625	0.8875	0.8125	0.7375	0.6625	0.5875	0.5125	0.4375	0.3625	0.2875	0.2125	0.1375	0.0625	0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625	0.0375	0.1	0.175	0.25	0.325	0.4	0.475	0.55	0.625	0.7	0.775	0.85	0.925	0.9625	0.925	0.85	0.775	0.7	0.625	0.55	0.475	0.4	0.325	0.25	0.175	0.1	0.0375	0.00625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003125	0.021875	0.06875	0.1375	0.2125	0.2875	0.3625	0.4375	0.5125	0.5875	0.6625	0.7375	0.8125	0.8875	0.94375	0.94375	0.8875	0.8125	0.7375	0.6625	0.5875	0.5125	0.4375	0.3625	0.2875	0.2125	0.1375	0.06875	0.021875	0.003125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015625	0.0125	0.0453125	0.103125	0.175	0.25	0.325	0.4	0.475	0.55	0.625	0.7	0.775	0.85	0.915625	0.94375	0.915625	0.85	0.775	0.7	0.625	0.55	0.475	0.4	0.325	0.25	0.175	0.103125	0.0453125	0.0125	0.0015625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078125	0.00703125	0.0289063	0.0742188	0.139063	0.2125	0.2875	0.3625	0.4375	0.5125	0.5875	0.6625	0.7375	0.8125	0.882813	0.929687	0.929687	0.882812	0.8125	0.7375	0.6625	0.5875	0.5125	0.4375	0.3625	0.2875	0.2125	0.139062	0.0742187	0.0289062	0.00703125	0.00078125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000390625	0.00390625	0.0179688	0.0515625	0.106641	0.175781	0.25	0.325	0.4	0.475	0.55	0.625	0.7	0.775	0.847656	0.90625	0.929687	0.90625	0.847656	0.775	0.7	0.625	0.55	0.475	0.4	0.325	0.25	0.175781	0.106641	0.0515625	0.0179687	0.00390625	0.000390625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195313	0.00214844	0.0109375	0.0347656	0.0791016	0.141211	0.212891	0.2875	0.3625	0.4375	0.5125	0.5875	0.6625	0.7375	0.811328	0.876953	0.917969	0.917969	0.876953	0.811328	0.7375	0.6625	0.5875	0.5125	0.4375	0.3625	0.2875	0.212891	0.141211	0.0791016	0.0347656	0.0109375	0.00214844	0.000195312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.76563e-005	0.00117188	0.00654297	0.0228516	0.0569336	0.110156	0.177051	0.250195	0.325	0.4	0.475	0.55	0.625	0.7	0.774414	0.844141	0.897461	0.917969	0.897461	0.844141	0.774414	0.7	0.625	0.55	0.475	0.4	0.325	0.250195	0.177051	0.110156	0.0569336	0.0228516	0.00654297	0.00117187	9.76562e-005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
