2000	51
-1	-0.96	-0.92	-0.88	-0.84	-0.8	-0.76	-0.72	-0.68	-0.64	-0.6	-0.56	-0.52	-0.48	-0.44	-0.4	-0.36	-0.32	-0.28	-0.24	-0.2	-0.16	-0.12	-0.08	-0.04	3.46945e-016	0.04	0.08	0.12	0.16	0.2	0.24	0.28	0.32	0.36	0.4	0.44	0.48	0.52	0.56	0.6	0.64	0.68	0.72	0.76	0.8	0.84	0.88	0.92	0.96	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.16	0.28	0.4	0.52	0.64	0.76	0.88	1	0.88	0.76	0.64	0.52	0.4	0.28	0.16	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.1	0.22	0.34	0.46	0.58	0.7	0.82	0.94	0.94	0.82	0.7	0.58	0.46	0.34	0.22	0.1	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01	-0.01	0.06	0.16	0.28	0.4	0.52	0.64	0.76	0.94	0.94	0.88	0.76	0.64	0.52	0.4	0.28	0.14	0.05	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.005	-0.015	0.015	0.11	0.22	0.34	0.46	0.58	0.67	0.85	0.97	0.91	0.82	0.7	0.58	0.46	0.35	0.215	0.085	0.025	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0025	-0.0025	-1.9082e-016	-0.015	-0.0025	0.0575	0.165	0.28	0.4	0.535	0.625	0.79	0.91	0.955	0.865	0.76	0.64	0.515	0.4025	0.2725	0.145	0.05	0.0125	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0.00125	0.00375	0.01125	-0.01375	-0.02125	0.02625	0.10875	0.2225	0.3325	0.4675	0.5425	0.7075	0.8875	0.9325	0.9175	0.8125	0.7025	0.57875	0.47125	0.34375	0.19625	0.09125	0.02875	0.00625	0.00125	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-0.000625	-0.000625	-0.00375	-0.0075	0.00875	0.00125	-0.0225	-0.0075	0.066875	0.168125	0.2775	0.43	0.505	0.6175	0.7975	0.94	0.925	0.8675	0.756875	0.630625	0.52	0.41	0.27125	0.13375	0.055	0.01625	0.003125	0.000625	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0003125	0.0003125	0.0028125	0.0046875	-0.0025	0.006875	0.001875	-0.016875	-0.0184375	0.0209375	0.117188	0.201563	0.35375	0.44875	0.56125	0.72625	0.86875	0.95375	0.896562	0.820937	0.697187	0.581562	0.468125	0.334375	0.199375	0.0875	0.0321875	0.0090625	0.0015625	0.0003125	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-0.00015625	-0.00015625	-0.001875	-0.0028125	-0.00109375	-0.00859375	0.0065625	0.013125	-0.0123438	-0.0264062	-0.0009375	0.0778125	0.159219	0.306406	0.40125	0.47875	0.64375	0.82625	0.911094	0.933906	0.856562	0.750312	0.634531	0.533594	0.405625	0.257187	0.138594	0.0554687	0.0184375	0.005	0.00078125	0.00015625	0	0	0	0	0	0	0	0	0
