2000	81
-1	-0.975	-0.95	-0.925	-0.9	-0.875	-0.85	-0.825	-0.8	-0.775	-0.75	-0.725	-0.7	-0.675	-0.65	-0.625	-0.6	-0.575	-0.55	-0.525	-0.5	-0.475	-0.45	-0.425	-0.4	-0.375	-0.35	-0.325	-0.3	-0.275	-0.25	-0.225	-0.2	-0.175	-0.15	-0.125	-0.1	-0.075	-0.05	-0.025	6.03684e-016	0.025	0.05	0.075	0.1	0.125	0.15	0.175	0.2	0.225	0.25	0.275	0.3	0.325	0.35	0.375	0.4	0.425	0.45	0.475	0.5	0.525	0.55	0.575	0.6	0.625	0.65	0.675	0.7	0.725	0.75	0.775	0.8	0.825	0.85	0.875	0.9	0.925	0.95	0.975	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.1	0.175	0.25	0.325	0.4	0.475	0.55	0.625	0.7	0.775	0.85	0.925	1	0.925	0.85	0.775	0.7	0.625	0.55	0.475	0.4	0.325	0.25	0.175	0.1	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.05	-0.125	-0.05	0.025	0.1	0.175	0.25	0.325	0.4	0.475	0.55	0.625	0.7	0.775	1.15	1.075	1	0.925	0.85	0.775	0.7	0.625	0.55	0.475	0.4	0.325	0.25	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	-0.275	-0.2	-0.125	-0.05	0.025	0.1	0.175	0.25	0.325	0.4	0.475	0.55	0.025	1.3	1.225	1.15	1.075	1	0.925	0.85	0.775	0.7	0.625	0.55	0.475	0.6	0.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2	0.1	0.85	-0.425	-0.35	-0.275	-0.2	-0.125	-0.05	0.025	0.1	0.175	0.25	0.325	1.6	-2.525	1.45	1.375	1.3	1.225	1.15	1.075	1	0.925	0.85	0.775	0.7	0.225	1.35	0.675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	-0.8	-1.4	3.4	-0.575	-0.5	-0.425	-0.35	-0.275	-0.2	-0.125	-0.05	0.025	0.1	-2.225	9.85	-10.475	1.6	1.525	1.45	1.375	1.3	1.225	1.15	1.075	1	0.925	1.65	-2.025	2.7	2.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8	2.8	0.4	-11	11.35	-0.725	-0.65	-0.575	-0.5	-0.425	-0.35	-0.275	-0.2	-0.125	4.75	-26.375	50.5	-34.625	1.75	1.675	1.6	1.525	1.45	1.375	1.3	1.225	1.15	-0.525	9	-11.475	4.05	6.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	-8	7.6	23.2	-55.7	35.5	-0.875	-0.8	-0.725	-0.65	-0.575	-0.5	-0.425	-0.35	-9.875	67	-180.125	220.75	-107.375	1.9	1.825	1.75	1.675	1.6	1.525	1.45	1.375	4.5	-19.575	49.95	-42.525	4.47997e-012	18.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.2	20.8	-39.2	-23.6	181	-238.1	108.25	-1.025	-0.95	-0.875	-0.8	-0.725	-0.65	-0.575	18.7	-163.625	561.25	-981.875	877	-325.925	2.05	1.975	1.9	1.825	1.75	1.675	1.6	-4.875	52.65	-158.625	234.9	-127.575	-36.45	54.675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4	-51.2	140.8	-70.4	-432.8	1019.2	-930.8	326.8	-1.175	-1.1	-1.025	-0.95	-0.875	-0.8	-39.125	383.35	-1613.37	3647.5	-4699.62	3282.85	-981.875	2.2	2.125	2.05	1.975	1.9	1.825	14.55	-119.925	475.2	-945.675	959.85	-309.825	-218.7	164.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
