0	0
1	1
2	1.85
3	2.55
4	3.175
5	3.8375
6	4.375
7	4.89219
8	5.50391
9	6.18672
10	6.80801
11	6.74785
12	6.62207
13	6.44561
14	6.63134
15	6.68961
16	6.72817
17	6.75216
18	6.76416
19	6.76416
20	6.74966
21	6.71596
22	6.65667
23	6.56458
24	6.43448
25	6.33434
26	6.19568
27	5.91386
28	5.6353
29	5.57689
30	5.48996
31	4.787
32	4.0977
33	3.42629
34	3.16848
35	2.94695
36	2.79241
37	2.72364
38	2.72364
39	2.78881
40	2.91253
41	3.08595
42	3.29882
43	3.54029
44	3.81065
45	4.11538
46	4.41312
47	4.74294
48	5.31889
49	5.86816
50	6.38844
51	6.27831
52	6.13698
53	6.0229
54	6.17627
55	6.22307
56	6.25487
57	6.25487
58	6.22315
59	6.16
60	6.09567
61	6.01541
62	5.90912
63	5.7779
64	5.62345
65	5.44825
66	5.2555
67	4.94917
68	4.6735
69	4.73164
70	4.79895
71	4.29413
72	3.83388
73	3.56841
74	3.60646
75	3.57548
76	3.57548
77	3.60546
78	3.66352
79	3.74701
80	3.85266
81	3.97678
82	4.1154
83	4.26444
84	4.41987
85	4.59885
86	4.77598
87	4.92761
88	5.38896
89	5.83179
90	6.25383
91	6.05327
92	5.82875
93	5.62182
94	5.72182
95	5.70469
96	5.69954
97	5.67763
98	5.63457
99	5.57149
100	5.48993
101	5.39176
102	5.27922
103	5.15486
104	5.02152
105	4.88223
106	4.74017
107	4.51011
108	4.39884
109	4.5875
110	4.79135
111	4.41238
112	4.05212
113	3.91767
114	4.01767
115	4.03519
116	4.06935
117	4.11889
118	4.18224
119	4.25751
120	4.34263
121	4.43537
122	4.53341
123	4.63441
124	4.73603
125	4.83601
126	4.93768
127	4.9519
128	5.33483
129	5.70266
130	6.05439
131	5.80031
132	5.53114
133	5.28684
134	5.37362
135	5.34772
136	5.30995
137	5.26135
138	5.2034
139	5.13709
140	5.06402
141	4.98638
142	4.90575
143	4.82397
144	4.7429
145	4.66434
146	4.59
147	4.42149
148	4.42302
149	4.67282
150	4.93456
151	4.60885
152	4.296
153	4.19806
154	4.31969
155	4.35116
156	4.3915
157	4.43961
158	4.49421
159	4.55392
160	4.6173
161	4.68284
162	4.74904
163	4.8144
164	4.87752
165	4.93704
166	4.99175
167	4.94054
168	5.24761
169	5.57803
170	5.89845
171	5.60867
172	5.30867
173	5.05213
174	5.12712
175	5.09498
176	5.05659
177	5.01292
178	4.96505
179	4.91412
180	4.86135
181	4.80793
182	4.75507
183	4.70394
184	4.65563
185	4.61117
186	4.57146
187	4.43729
188	4.51661
189	4.79996
190	5.09164
191	4.79164
192	4.49977
193	4.40087
194	4.52703
195	4.55824
196	4.5937
197	4.63253
198	4.67378
199	4.71649
200	4.75966
201	4.80234
202	4.84359
203	4.88251
204	4.91832
205	4.95027
206	4.97776
207	4.90026
208	5.1454
209	5.45209
210	5.75209
211	5.44555
212	5.13275
213	4.88598
214	4.96085
215	4.93228
216	4.90098
217	4.8677
218	4.83323
219	4.79836
220	4.76388
221	4.73053
222	4.69905
223	4.67007
224	4.64421
225	4.62196
226	4.60373
227	4.48985
228	4.61874
229	4.91874
230	5.22404
231	4.9344
232	4.64948
233	4.53562
234	4.65873
235	4.68405
236	4.71095
237	4.7388
238	4.76698
239	4.79483
240	4.82176
241	4.84718
242	4.87056
243	4.89143
244	4.90939
245	4.92409
246	4.93529
247	4.84281
248	5.04967
249	5.3454
250	5.63704
251	5.32486
252	5.00924
253	4.77969
254	4.85926
255	4.83753
256	4.81504
257	4.79228
258	4.76978
259	4.74802
260	4.72748
261	4.70858
262	4.69171
263	4.6772
264	4.66531
265	4.65626
266	4.65018
267	4.54714
268	4.70505
269	5.0118
270	5.32164
271	5.03427
272	4.74935
273	4.6177
274	4.73526
275	4.75343
276	4.77182
277	4.79
278	4.80757
279	4.82416
280	4.83942
281	4.85305
282	4.86477
283	4.87437
284	4.88168
285	4.88659
286	4.88904
287	4.78904
288	4.97454
289	5.2666
290	5.5564
291	5.24422
292	4.93038
293	4.71787
294	4.80319
295	4.78834
296	4.77365
297	4.75946
298	4.74605
299	4.73372
300	4.72271
301	4.71324
302	4.70549
303	4.69958
304	4.69561
305	4.69363
306	4.69363
307	4.59557
308	4.76872
309	5.07696
310	5.3868
311	5.09798
312	4.81023
313	4.66299
314	4.77499
315	4.78685
316	4.79832
317	4.80915
318	4.81911
319	4.828
320	4.83565
321	4.84191
322	4.84668
323	4.84989
324	4.85149
325	4.85149
326	4.84993
327	4.74686
328	4.92192
329	5.21397
330	5.50494
331	5.19504
332	4.88453
333	4.68577
334	4.77619
335	4.76692
336	4.75818
337	4.75013
338	4.74295
339	4.73677
340	4.73171
341	4.72785
342	4.72526
343	4.72397
344	4.72397
345	4.72523
346	4.72771
347	4.63131
348	4.81124
349	5.11853
350	5.42653
351	5.13502
352	4.84382
353	4.6848
354	4.79229
355	4.79935
356	4.80585
357	4.81165
358	4.81665
359	4.82073
360	4.82385
361	4.82594
362	4.82699
363	4.82699
364	4.82596
365	4.82396
366	4.82105
367	4.71732
368	4.88833
369	5.18188
370	5.47501
371	5.16791
372	4.86072
373	4.6718
374	4.76609
375	4.76084
376	4.75615
377	4.75212
378	4.74881
379	4.7463
380	4.74461
381	4.74377
382	4.74377
383	4.74459
384	4.74621
385	4.74856
386	4.75158
387	4.65518
388	4.83716
389	5.14271
390	5.44845
391	5.15426
392	4.86
393	4.69296
394	4.7972
395	4.80099
396	4.80425
397	4.80691
398	4.80895
399	4.81031
400	4.81099
401	4.81099
402	4.81033
403	4.80902
404	4.80712
405	4.80468
406	4.80177
407	4.69846
408	4.8688
409	5.16417
410	5.45948
411	5.15484
412	4.85035
413	4.66783
414	4.76477
415	4.76214
416	4.75998
417	4.75834
418	4.75724
419	4.75668
420	4.75668
421	4.75722
422	4.75828
423	4.75981
424	4.76178
425	4.76413
426	4.76681
427	4.66974
428	4.85147
429	5.15526
430	5.45901
431	5.16263
432	4.86605
433	4.69403
434	4.79615
435	4.79789
436	4.79922
437	4.80011
438	4.80056
439	4.80056
440	4.80012
441	4.79927
442	4.79803
443	4.79644
444	4.79454
445	4.79238
446	4.79001
447	4.6875
448	4.85866
449	5.15564
450	5.45271
451	5.14995
452	4.84741
453	4.66867
454	4.76727
455	4.7662
456	4.76548
457	4.76512
458	4.76512
459	4.76547
460	4.76616
461	4.76716
462	4.76844
463	4.76998
464	4.77172
465	4.77363
466	4.77566
467	4.67777
468	4.85836
469	5.16072
470	5.46295
471	5.16501
472	4.86684
473	4.69201
474	4.79287
475	4.79346
476	4.79375
477	4.79375
478	4.79346
479	4.79291
480	4.7921
481	4.79106
482	4.78982
483	4.78841
484	4.78687
485	4.78522
486	4.78353
487	4.68181
488	4.85425
489	5.15245
490	5.45079
491	5.14931
492	4.84803
493	4.67132
494	4.77085
495	4.77062
496	4.77062
497	4.77085
498	4.7713
499	4.77195
500	4.77279
501	4.77379
502	4.77493
503	4.77618
504	4.7775
505	4.77887
506	4.78026
507	4.68163
508	4.86094
509	5.16228
510	5.46347
511	5.1645
512	4.86534
513	4.68911
514	4.7893
515	4.7893
516	4.78912
517	4.78875
518	4.78823
519	4.78755
520	4.78674
521	4.78582
522	4.78481
523	4.78374
524	4.78263
525	4.78151
526	4.7804
527	4.67933
528	4.853
529	5.15203
530	5.4512
531	5.15052
532	4.85
533	4.67421
534	4.77421
535	4.77436
536	4.77465
537	4.77508
538	4.77562
539	4.77628
540	4.77702
541	4.77784
542	4.7787
543	4.7796
544	4.7805
545	4.7814
546	4.78226
547	4.68308
548	4.86127
549	5.16194
550	5.46249
551	5.16291
552	4.86319
553	4.6864
554	4.78628
555	4.78604
556	4.7857
557	4.78526
558	4.78473
559	4.78413
560	4.78347
561	4.78277
562	4.78205
563	4.78132
564	4.78059
565	4.77989
566	4.77923
567	4.67862
568	4.85326
569	5.15282
570	5.45248
571	5.15225
572	4.85214
573	4.67665
574	4.77684
575	4.77712
576	4.77748
577	4.7779
578	4.77839
579	4.77892
580	4.77948
581	4.78007
582	4.78066
583	4.78124
584	4.78181
585	4.78234
586	4.78283
587	4.68327
588	4.86064
589	5.16091
590	5.46109
591	5.16118
592	4.86118
593	4.68427
594	4.78405
595	4.78376
596	4.78342
597	4.78302
598	4.7826
599	4.78214
600	4.78167
601	4.78119
602	4.78072
603	4.78026
604	4.77983
605	4.77943
606	4.77908
607	4.67877
608	4.8541
609	5.15395
610	5.45388
611	5.15388
612	4.85395
613	4.67845
614	4.77868
615	4.77896
616	4.77928
617	4.77962
